Headlines,Dates,Descriptions
2003-2013:10 Years of Tesla Motors,20 May 2013,"First, it left us stranded due to a stuck charger, and then it made us smile from ear to ear with its silent but deadly acceleration. Yes, it's safe t."
Tesla Builds Up Store Network In Europe Before Launching Model S,22 Jun 2013,"European electric car fans will soon get to enjoy the Tesla Model S as much as their American counterparts, when the car is launched in Europe this summer."
A lesson from Nikola Tesla: Entrepreneurship isn't about the money,10 May 2013,Guest Tesla made it clear that being a great entrepreneur — one who commercialized a critical standard that powers innovation 125 years later — isn't...
"Electric Car Maker Tesla Turns First-Ever Profit, Sales Beat Estimates",1 Apr 2013,"For the first time since its inception, Silicon Valley-based Tesla Motors has turned a profit as sales of its all-electric sedan are exceeding forecasts."
New Tesla loan program designed to assure skeptics,2 Apr 2013,"The new finance program, which carries a 2.95-percent interest rate from Wells Fargo, will allow Model S buyers to apply the various federal, state and local..."
Elon Musk: Hitchhiking The Galaxy As Tesla Comes Of Age,3 Apr 2013,"Tesla CEO Elon Musk explains a bit more about his plans for the future, the battle in Texas and what his tweet about ""the second of a five-part trilogy""..."
New Tesla loan program designed to assure skeptics,2 Apr 2013,"The new finance program, which carries a 2.95-percent interest rate from Wells Fargo, will allow Model S buyers to apply the various federal, state and local..."
Elon Musk: Hitchhiking The Galaxy As Tesla Comes Of Age,3 Apr 2013,"Tesla CEO Elon Musk explains a bit more about his plans for the future, the battle in Texas and what his tweet about ""the second of a five-part trilogy""..."
"This Is the Next Best Thing to a Tesla, and I'm Buying One",17 Apr 2013,"At just under 3,000 pounds, it's more than enough to squirt the electrified Fiat through small holes in traffic, despite the extra 600 pounds of weight saddled..."
Tesla sedan gets best Consumer Reports auto review of all time,10 May 2013,"Tesla's all-electric Model S scored 99 out of 100 from Consumer Reports. Meanwhile, Nissan's all-electric Leaf got a top safety rating from another group."
Can You Really Get A Tesla Model S For Under 500 Dollars Per Month,2 Apr 2013,"So yes, if you live in one of a few states, and you can deduct your car for business, and you don't have to spend any time charging your Tesla, you can get a..."
Elon Musk: Buy a Tesla electric car and you'll survive the zombie apocalypse,30 May 2013,"Good news: when the zombie apocalypse comes, you'll still be able to drive your Model S electric sports sedan coast to coast in the US, Tesla Motors chief..."
Tesla: Inventor of the Electrical Age,8 Apr 2013,"The flamboyant Nikola Tesla (1856-1943), as famous as Thomas Edison during his heyday, is now remembered largely for his eccentricities and his eponymous..."
Does The Tesla Model S Electric Car Pollute More Than An SUV?,31 May 2013,"According to Weiss, the national average for Tesla's claimed Model S CO2 emissions works out to 163 gm/mile. Tesla says the corresponding figure for gas cars is..."
Electric car maker Tesla to pay off $465M in federal loans,21 May 2013,"Musk, who uses tweets to signal his plans, has hinted that he will formally announce the payoff of the loans tomorrow. Such a move, coming nine years ahead of..."
Fisker vs. Tesla,25 Jun 2013,Starting from scratch (mostly). Henrik Fisker took a decidedly different approach with the Karma. He launched his company in late 2007 after an unhappy time...
Tesla Unveils Loan Program To Make Electric Cars More Affordable,3 Apr 2013,Tesla Motors chief executive and co-founder Elon Musk on Tuesday announced a new financing plan for its Model S electric cars that's aimed at making them...
Tesla pays off its $451 milllion federal loan,22 May 2013,"Tesla pays off its $451 milllion federal loan ... Electric car maker Tesla Motors, in a move that is sure to buoy both the company and the Obama administration,..."
"This Is the Next Best Thing to a Tesla, and I'm Buying One",17 Apr 2013,"At just under 3,000 pounds, it's more than enough to squirt the electrified Fiat through small holes in traffic, despite the extra 600 pounds of weight saddled..."
Tesla buffs service with fancy electric loaner cars,10 Apr 2013,CEO Elon Musk tells USA TODAY that he's going to create a fleet of top-of-the-line electric Model S sedans to be used as loaners when owners bring their cars in...
Elon Musk Demonstrates The Power Of Transparency With First Tesla Model S Recall,19 Jun 2013,"Tesla just issued a ""partial recall"" for its Model S sedan. Per the company blog, some Model S vehicles made between May 10, 2013 and June 8,..."
Plans for a Memorial to Honor Nikola Tesla,2 May 2013,Admirers have bought the crumbling laboratory on Long Island where Nikola Tesla worked and are planning to raise $10 million to restore it to house a museum...
'Loser' No More: Tesla Repays $465 Million U.S. Loan | TIME.com,23 May 2013,Tesla Motors has done right by U.S. taxpayers. The fast-growing electric car company has repaid the entire $465 million loan it received from the U.S....
Tesla Model S gets Consumer Reports' top score,9 May 2013,DETROIT The Tesla Motors Inc. (TSLA) Model S electric car has tied an older Lexus for the highest score ever recorded in Consumer Reports magazine's...
Tesla repays federal loan nearly 10 years early,22 May 2013,Tesla repays federal loan nearly 10 years early ... Tesla Motors announced Wednesday that it has repaid a $465 million loan from the government nearly a decade...
Tesla eyes 'autopilot' partnership with Google,7 May 2013,"Tesla CEO Elon Musk says that while his company could build its own autopilot feature, it could also partner with Google for that."
"Icons: Elon Musk doesn't let up at Tesla, SpaceX",17 Apr 2013,"""We're running the most dangerous experiment in history right now, which is to see how much carbon dioxide the atmosphere ... can handle before there is an..."
Tesla,5 Apr 2013,"Samsung SmartThings will integrate with Tesla Powerwall and solar, Hyundai cars · Avatar for Ben Schoon Ben Schoon Jan 5 2024 - 7:23 am PT."
"New Tesla sales plan offers the Model S for $500 a month, but only after some extremely creative math (update)",2 Apr 2013,"Share this story ... Tesla has seen strong sales of its Model S electric car, but Elon Musk is now hoping to bring in more buyers — and to do so, he's rolling out..."
Google and Tesla: Too Late to Touch?,16 May 2013,"A day after topping $900 for the first time ever, Google shares were taking a bit of a breather Thursday, recently trading down 1.2% to $905."
Life With Tesla Model S: Trying Out The Service Program,12 Jun 2013,"Tesla's announcement last month of its new service program sounded almost too good to be true. If anything went wrong with my 2013 Tesla Model S,..."
Tesla Model S review: The “road-trip problem” is no problem at all.,20 Jun 2013,"Lots of adverse factors conspired to create the Times' road trip from hell, including cold weather, poor planning, and driver error. But the image of a shiny-..."
"Soaring Tesla to sell more shares, notes",15 May 2013,"Tesla, maker of luxury electric cars, will sell another 2703027 shares of common stock,..."
Tesla expects its first-ever profit,1 Apr 2013,Tesla expects its first-ever profit ... Tesla Motors is expecting to report its first-ever quarterly profit after sales of its all-electric Model S exceeded...
7-tesla MRI shows promise in detailing MS lesions,2 Jun 2013,Researchers at the University of Chicago Medical Center are reporting early success in using high-powered 7-tesla MRI to visualize and characterize the...
Tesla talking to Google about self-driving car technology,7 May 2013,Tesla talking to Google about self-driving car technology ... Tesla Motors founder and CEO Elon Musk said he's been talking to Google about its self-driving car...
Tesla talking to Google about self-driving car technology,7 May 2013,Tesla talking to Google about self-driving car technology ... Tesla Motors founder and CEO Elon Musk said he's been talking to Google about its self-driving car...
Geek Madness: Nikola Tesla named greatest geek ever after trouncing Torvalds,11 Apr 2013,Nikola Tesla trounced Linus Torvalds for the Geek Madness Championship. tesla1 The...
Tesla pays off government loan nine years early,23 May 2013,"Tesla Motors, which makes a highly acclaimed $70,000 electric car, has paid off a startup loan from the U.S. government nine years early."
Elon Musk says fourth Tesla will be small SUV costing about $35000,31 May 2013,Tesla chief Elon Musk said that the fourth vehicle in the automaker's lineup with be a small $35000-ish SUV.
The Tesla Model S’ Battery Is Now Covered By A Nearly Unconditional Warranty,26 Apr 2013,"With that in mind, Tesla just unveiled an impressive new warranty for the Model S battery pack. With the notable exception of a vehicle accident or a curious..."
Tesla Introduces Performance-Enhancing Performance Plus Package for Model S,6 May 2013,"(Who'da thunk we'd ever say that?) The automaker has introduced the Performance Plus package, essentially a $10,000 handling kit that's available on both the..."
Tesla Motors Faces Opposition From Texas Auto Dealers,2 Apr 2013,"Facing opposition from auto groups, Tesla looks to change Texas law so it can sell cars in the state ... Tesla Motors appears to have become embroiled in a legal..."
"Elon Musk's fortune swells by $2.9 billion as Tesla, SolarCity surge",28 May 2013,Bloomberg pegged Musk's net worth at $4.8 billion earlier this month. Tesla Model S: Test drive D.C. to Boston.
Elon Musk Invests $100 Million in Tesla Capital Raise,15 May 2013,Tesla is raising capital to repay government loans as its CEO continues to pump money in the automaker.
"Tesla lab saved, but more work to go",10 May 2013,The last remaining laboratory of futurist inventor Nikola Tesla is now in the hands of a non-profit group who want to preserve the site and make it a...
