Headlines,Dates,Descriptions
Tesla closes in on another deliveries record after price cuts,1 Jul 2023,"While Tesla has repeatedly tweaked what it has charged since then, in some cases bumping prices back up, its vehicles are much cheaper than they were at the..."
Twitter and Tesla’s interests at odds in Elon Musk’s quiet China visit,1 Jun 2023,The importance of China to Tesla has long sat uneasily with Musk's investment in Twitter. ... Those labels were removed as part of Musk's controversial overhaul...
"2023 Tesla Model S: Photos, Specs & Review",17 Apr 2023,"There are two versions, the base dual-motor model with 670 horsepower and a 405-mile range, and the wild 1,020-horsepower, 395-mile range Plaid. Both are fast,..."
Tesla needs India and India needs Tesla. Now it's all about making it work,15 Jun 2023,"“Battery is the big component in an electric car, and if Tesla can find a way to localise in India, and with the low-cost structure in the electric vehicle..."
Tesla’s dropping of AM radio in its cars prompts broadcasters and lawmakers to fight back against the ‘betrayal’,6 Jun 2023,"Carmakers including Tesla and BMW are omitting AM tuners from electric vehicles, citing interference with the frequencies used by broadcasting."
Tesla cuts US prices again ahead of Q1 earnings release,19 Apr 2023,"The company lopped $3,000, or about 6%, off the starting prices for all three versions of the Model Y small SUV, Tesla's top-seller ... Tesla dropped the starting..."
Watch: Tesla’s Humanoid Robots Are Walking Like People Now,19 May 2023,"iHeart Podcast Awards 2024. It's one small step for the Tesla Optimus, one giant leap for robotkind. Tesla shared a video of its humanoid bot this week that..."
"Would You Buy A $25,000 Tesla Model C — Today — If You Could?",25 May 2023,"A Tesla Model C at $25,000 for basic trim would be much more economical than any other Tesla — and a whole lot of other cars in the US, too."
Tesla Model Y was the best-selling car worldwide in the first quarter,30 May 2023,"A new report from data firm JATO Dynamics, along with automotive site Motor.1.com, found the Tesla Model Y was the No. 1 selling vehicle globally in the first..."
This Car Could Be the Biggest Threat to Tesla and No One Saw It Coming,24 May 2023,"Now, however, there's a real competitor from, of all places, Kia. Its new EV9 just might be the most serious threat to Tesla yet, and also the one no one saw..."
Tesla's Supercharger Strategy Starts a Winning Streak,9 Jun 2023,Tesla's new Supercharger strategy allows the company to make money off its competitors' customers by collecting charging fees from them. (Pricing varies by...
"Ford's EV charging deal with Tesla puts pressure on GM, other rival automakers",26 May 2023,"'Totally committed'. Ford is “totally committed” to a single U.S. charging protocol that includes the Tesla plug port, Farley said Thursday. Musk, when..."
"Tesla's “Full Self-Driving” sees pedestrian, chooses not to slow down",16 May 2023,"Among the updates in version 11.4 are new algorithms determining the car's behavior around pedestrians. But alarmingly, a video posted to Twitter over the..."
"Nvidia, Tesla, and the Deceptive Stock Market Rally",22 Jun 2023,"Electric vehicle maker Tesla's 123% rise through June 20 added $437 billion to the S&P 500's market cap, while Nvidia's 200% rise added $695 billion this year."
Elon Musk says Tesla is coming to India ‘as soon as humanly possible’,21 Jun 2023,"Tesla CEO Elon Musk said Tuesday the company is looking to invest in India “as soon as humanly possible,” following a meeting with Indian Prime Minister..."
Elon Musk’s Tesla suffers huge hit in closely watched brand reputation poll,24 May 2023,"In the 25th annual RQ study conducted by Axios Harris, Tesla suffered the second largest drop in score and the worst overall drop in the table's ranking."
Tesla's EV chargers add to company's electric vehicle market dominance,24 Jun 2023,"Despite a rush to meet demand across the rest of the industry, Tesla maintains dominance over the EV sector. Of all EVs sold in the U.S. in 2022, Tesla vehicles..."
Tesla Just Raised the Price on Almost All Its Vehicles,12 May 2023,"The Model S and X vehicles were bumped up $1,000, to $88,490 and $98,490, respectively. The manufacturer's suggested retail price for the performance versions..."
Opinion | Tesla's 'self-driving' cars can't drive themselves. That's a problem.,22 Jun 2023,Opinion. Tesla's 'self-driving' cars can't drive themselves. That's a problem. ... “Unequivocally safer.” This is how Tesla CEO Elon Musk has described his...
10 Secret Tesla Features That Will Surprise You,12 May 2023,10 Secret Tesla Features That Will Surprise You · 1. Sentry Mode Loudspeaker · 2. Tesla Theater · 3. Joe Mode · 4. Transport Mode · 5. Drag Strip Mode · 6. In-...
Elon Musk grilled on Tesla's price cuts during earnings call,20 Apr 2023,Elon Musk was grilled on Tesla's price cuts during the company's earnings call · Elon Musk was grilled about Tesla's recent price cuts during the carmaker's...
"BYD is overtaking Tesla, but its EV dream skips the US for now",15 Jun 2023,"A Chinese electric vehicle brand that's rarely spotted in the U.S. is quickly catching up to Tesla's dominance of the global EV market. BYD, which started."
George Soros' Fund Sells Entire Tesla Stock Stake,16 May 2023,George Soros' Fund Sells Entire Tesla Stake ... George Soros is out of Tesla stock. Shares of the electric-vehicle company aren't doing much on the news. Soros...
Tesla Cuts Prices for Second Time This Year,7 Apr 2023,Tesla Inc. marked down all of its vehicles again in the U.S. after price tweaks throughout the first quarter yielded an incremental sales gain.
Musk strikes again: Tesla's win on EV charging could split the industry,16 Jun 2023,Surprise deals that Ford and General Motors have announced with Musk mean that two of the nation's largest automakers will rely on Tesla's charging technology...
Elon Musk Reveals the Future of Tesla,26 Apr 2023,"Full Self-Driving Is Tesla's Future Profit Driver. For Musk, what matters today are sales volumes and not profit margins because, he has said a number of times,..."
Elon Musk teases free Tesla FSD trial in North America,8 May 2023,"""Once FSD is super smooth (not just safe), we will roll out a free month trial for all cars in North America,"" tweeted Tesla CEO Elon Musk."
"Tesla's reputation slumps as GM, Ford climb",24 May 2023,"Tesla's reputation slumps as GM, Ford climb ... Tesla Motors' brand reputation dipped over the last year as CEO Elon Musk made headlines for a range of..."
Tesla releases teaser image of entry-level ‘Model 2’ electric car,22 May 2023,"Model 2 Electric Car: Elon Musk, the CEO of the company, announced that it is working on ""two new products"" at the 2023 shareholder meeting,..."
"The Ongoing, Systemic Changes That Have Kept Tesla’s Competitors Scrambling",17 Jun 2023,"Tesla's competitors writhed as they saw a lower center of gravity, greater energy density, and more efficient battery management instead of their feeble..."
GM to Partner with Tesla on Chargers,8 Jun 2023,General Motors Corp. is partnering with Tesla Inc. and will begin using Tesla's North American Charging Standard ports in its electric vehicles by 2025.
Tesla wins bellwether trial over Autopilot car crash,22 Apr 2023,"A California state court jury on Friday handed Tesla Inc a sweeping win, finding the electric vehicle maker's Autopilot feature did not fail in what..."
A new Tesla factory comes to a parched corner of Mexico,27 Jun 2023,"In absolute numbers, however, Tesla's estimated water usage still adds up to a significant quantity. A Mexican government official has claimed the Monterrey..."
Tesla leads the list of the most American-made cars in 2023,21 Jun 2023,Tesla snagged the top four spots on Cars.com's 2023 list of the top 10 most made-in-America.
Tesla wins bellwether trial over Autopilot car crash,22 Apr 2023,"A California state court jury on Friday handed Tesla Inc a sweeping win, finding the electric vehicle maker's Autopilot feature did not fail in what..."
A new Tesla factory comes to a parched corner of Mexico,27 Jun 2023,"In absolute numbers, however, Tesla's estimated water usage still adds up to a significant quantity. A Mexican government official has claimed the Monterrey..."
The Tesla Model Y Is the First EV to Become the World’s Best-Selling Car,26 May 2023,"Tesla sold 747,500 Model Y crossovers in 2022. That figure was a gigantic 91 percent increase over the previous year's sales number, but it was only enough to..."
"Price cuts cause Tesla 1Q income, profit margins to fall",19 Apr 2023,"Price reductions across the model lineup cut into Tesla's first-quarter net income, causing it to fall 24% from a year ago."
Leaked Tesla documents shed new light on why the Cybertruck is taking so long,9 Jun 2023,"Leaked Tesla documents suggest Tesla has struggled with basic elements of the Cybertruck like its suspension, braking, and sealing in an early prototype."
"Tesla Wait Times Are Bullish Sign, Stock May Jump 62%: Piper Sandler",12 May 2023,"Tesla's website shows American buyers must now wait between three and 12 weeks for the various types of Model Y, up from zero to three weeks, Alexander Potter,..."
"Tesla prepares to make 4 million units of its cheap electric car, supply chain sources say",4 Apr 2023,"Tesla prepares to make 4 million units of its cheap electric car, supply chain sources say ... Tesla is preparing to make 4 million units of its next vehicle, a..."
Tesla leads the list of the most American-made cars in 2023,21 Jun 2023,Tesla snagged the top four spots on Cars.com's 2023 list of the top 10 most made-in-America.
