Headlines,Dates,Descriptions
Tesla CEO Elon Musk unveils home battery system,1 May 2015,"The CEO of electric car maker Tesla Motors hopes to park hundreds of millions of large, solar panel-connected batteries in homes and businesses so the world can..."
Tesla's Powerwall home battery comes in these lickable colors,30 Apr 2015,"The deep blue says ""I'm elegant and classy — but I'm not afraid to be bold when I need to be.""."
Tesla: First-quarter car deliveries up 55 percent from year ago,3 Apr 2015,"PALO ALTO — Tesla's first-quarter new vehicle deliveries climbed 55 percent from a year earlier to more than 10,000 cars. The electric vehicle maker said..."
"Tesla is Not the Future of Electric Cars, Golf Carts Are",31 May 2015,"You can consider Tesla Motors a short-of-critics carmaker, but when such skeptics do appear, some of their ideas make sense."
Tesla's Big Announcement Is PowerWall: A Battery For Your Home,1 May 2015,"Could a battery big enough to power your whole home be coming to market soon? Yes, says Elon Musk. More than that, he says it will change the world."
Tesla Energy: Elon Musk Reveals His Plan to Change the Way the World Uses Energy,1 May 2015,Tesla Energy is Elon Musk's ambitious plan to equip homes and businesses with batteries that help end reliance on the power grid.
Tesla Powerwall home battery setting a new standard for Australian energy providers,9 May 2015,"Save articles for later ... The launch of battery for homes to store solar power in the US is a wake-up call to Australian energy providers, solar industry..."
"Lost in Translation, Tesla’s Model 3 Marketing Begins",1 Apr 2015,"Discussion on the web has some fans and enthusiast wondering whether Musk's statement was purely discussion, Model 3 marketing or bragging about the..."
Tesla's Battery Power Could Provide Nevada a $100 Billion Jolt,12 May 2015,"The new Tesla Motors factory being built outside Sparks, Nev., was already on tap to produce 500,000 electric car batteries and become the largest battery..."
"Tesla's huge new batteries will store power for Amazon, Target, and others",30 Apr 2015,"Both Amazon and Target are rolling out pilot programs that will use Tesla's 100 kWh battery blocks, along with smaller companies such as Jackson Family Wines."
Crash Tests Prove The Tesla Model S Is Too Damn Strong,18 May 2015,"The NHTSA keeps awarding points even after a car tops the five-star mark, creating a numerical Vehicle Safety Score (VSS). The Model S set a new overall record..."
Tesla batteries: Elon Musk reveals house power of the future | The Independent,1 May 2015,"Tesla has revealed new batteries that it hopes will allow people to power their houses, business and utilities more cheaply as well as helping people move..."
"Tesla's new entry-level sedan is the faster, all-wheel drive Model S 70D",8 Apr 2015,The 70D is $5000 pricier than its predecessor but has a better range.
"Hackers Tricked AT&T, Network Solutions Employees in Tesla Attack",27 Apr 2015,Hackers hijacked Tesla Motors website and Twitter accounts. The attack involved social engineering of AT&T and Network Solutions employees.
BMW to Electrify Entire Lineup (Report),26 Jun 2015,Tightening European emission standards and Tesla Motors' ongoing success are prodding BMW and other luxury automakers to make plug-in cars a priority.
Ford joins Tesla in opening up electric car patents,28 May 2015,Ford joins Tesla in opening up electric car patents ... Bill Ford is borrowing a page from Elon Musk. Ford Motor's executive chairman is announcing that he's...
"Tesla Launches All-Wheel Drive Model S 70D, & 3 New Colors",8 Apr 2015,"As you would expect, 70D owners will have free access to the Tesla Supercharger network (…er, networks) and will receive over-the-air updates like other Tesla..."
How Tesla may burn past legislators in a three-wheeled ‘car of the future’,12 May 2015,"Elio Motors hasn't produced any of its autocycles yet, but a law that would bypass restrictions on direct sales to consumers could inadvertently help Tesla."
Tesla’s gigafactory could be obsolete before it even opens. Here’s why.,27 Apr 2015,Tesla Motors' $5 billion facility for producing lithium-ion batteries is threatened by advances in aluminium-air and solid-state batteries.
Tesla CFO Deepak Ahuja is leaving,9 Jun 2015,"Tesla CFO Deepak Ahuja is leaving ... Tesla's CFO, Deepak Ahuja, one of a few executives who was with the electric-car maker from its beginnings, is leaving the..."
A Guide to Tesla Model S Long Term Parking,7 Apr 2015,"That said, the Tesla Model S can be safely left in long term parking without a charge and still have plenty of range left to get you home."
"Tesla unveils designs for a plug-in hybrid motorhome, the Model H",1 Apr 2015,"Tesla has released a design for a brand-new product: a plug-in hybrid mobile home called the Model H. It's the perfect companion to the Model S,..."
[UPDATE] Tesla Model S Struck By Lightning While Charging,7 Jun 2015,A Model S struck by lightning while charging must wait at least one day for Tesla technicians to figure out what went wrong and restore it to service.
"Tesla Model 3 Will Gain Multiple Versions, Including Sedan and Crossover",16 Jun 2015,"First of all, let's have a look at Tesla Motors' ambitions and where is Elon Musk's car company looking to get in terms of sales. Speaking at the EIA Energy..."
"Tesla unveils energy storage for a sustainable home, retains open source stance on patents - IPWatchdog.com ...",7 May 2015,"The Powerwall is a lithium-ion battery, so we were right about Tesla's changing focus towards battery development, but Ars Technica reported comments from Musk..."
Tesla acquires Riviera Tool LLC,8 May 2015,"Palo Alto, Calif.-based Tesla Motors Inc. has announced its acquisition of Riviera Tool LLC, a tool and die manufacturer located in Grand Rapids, Mich. The."
The Average Tesla Driver Isn't Who You'd Expect,25 Jun 2015,"After surveying 145 Tesla owners, Dolev and his team found that against popular wisdom Tesla owners are not just for luxury car drivers, indicating the..."
Elon Musk wants to revolutionize our energy system — with batteries,1 May 2015,Most people think of Tesla as a company that builds expensive luxury electric cars. But CEO Elon Musk has something bigger in mind. He wants to make...
e-bike uses the same batteries as a Tesla Model S,13 May 2015,"A vertical stack of three evenly spaced horizontal lines. A magnifying glass. It indicates, ""Click to perform a search""..."
Complete breakdown of the $4.9 billion in government support the LA Times claims Elon Musk's companies are receiving,2 Jun 2015,The LA Times published an article over the weekend titled “Elon Musk's growing empire is fueled by government subsidies”. The publication compiled data from...
Review: Tesla Model S Premium Rear Console,17 Apr 2015,"It's a great looking rear console for the times that you want your rear passenger to feel comfortable in the back. It fits nicely, but does move when passengers..."
A Guide to Tesla Model S Long Term Parking,7 Apr 2015,"That said, the Tesla Model S can be safely left in long term parking without a charge and still have plenty of range left to get you home."
"Tesla Motors bumps Model S battery to 70kWh minimum, goes AWD by default",8 Apr 2015,"Tesla Motors has announced a change to its electric-powered Model S line-up: the Model S 60 is out, and the Model S 70D is in. The entry-level Model S sedan..."
Elon Musk Unveils Tesla's Ambitious New Home Battery System,1 May 2015,"""Our goal here is to fundamentally change the way the world uses energy,"" Musk told reporters gathered in Hawthorne, California. ... Never lacking daring ideas,..."
"Best of Last Week – Pondering the universe as hologram, Tesla's home battery and weak sunlight link to pancreatic cancer",4 May 2015,"Also, other researchers revisited the question: Is the universe a hologram? Describing the universe apparently takes fewer dimensions than has been thought—the..."
Elon Musk: Tesla Model X SUV to Arrive this Fall,10 Jun 2015,"Tesla Motors' CEO Elon Musk confirmed on Tuesday that the much-delayed Model X crossover SUV will begin deliveries in “three to four months,” at Tesla's..."
Tesla plugs into new markets with batteries for electricity storage,23 Apr 2015,"In December, the PUC held a workshop to craft energy storage and interconnection rules. One of the panelists was Mateo Jaramillo, director of powertrain..."
Tesla Model 3 will be the first electric car you can remotely afford,7 May 2015,"Tesla looks to price the Model 3 at $35000 starting it at half the price of the Model S. While this isn't ""cheap"" by any stretch of the imagination,..."
Free Tesla? Elon Musk's Twitter Account Gets Hacked,25 Apr 2015,"Yes, even one of the biggest CEOs in the world can have his Twitter Inc (NYSE: TWTR ) account hacked. Tesla Motors Inc (NASDAQ: TSLA ) Elon Musk appeared to..."
"Tesla unveils designs for a plug-in hybrid motorhome, the Model H",1 Apr 2015,"Tesla has released a design for a brand-new product: a plug-in hybrid mobile home called the Model H. It's the perfect companion to the Model S,..."
[UPDATE] Tesla Model S Struck By Lightning While Charging,7 Jun 2015,A Model S struck by lightning while charging must wait at least one day for Tesla technicians to figure out what went wrong and restore it to service.
"Tesla Model 3 Will Gain Multiple Versions, Including Sedan and Crossover",16 Jun 2015,"First of all, let's have a look at Tesla Motors' ambitions and where is Elon Musk's car company looking to get in terms of sales. Speaking at the EIA Energy..."
"Tesla unveils energy storage for a sustainable home, retains open source stance on patents - IPWatchdog.com ...",7 May 2015,"The Powerwall is a lithium-ion battery, so we were right about Tesla's changing focus towards battery development, but Ars Technica reported comments from Musk..."
