Headlines,Dates,Descriptions
Musk Denies Bitcoin ‘Pump And Dump’—And Says Tesla Will Resume Transactions Once This Mining Goal Is Reached,13 Jun 2021,"According to Wierzycka, an anti-corruption activist who made the comments in a podcast released Wednesday, Musk announced Tesla's bitcoin investment on Twitter,..."
Scientists find new use for valve invented by Nikola Tesla 100 years ago,17 May 2021,"According to the experimental results, published Monday in the journal Nature Communications, the device could be used to harness the vibrational frequencies in..."
Tesla wants to make every home a distributed power plant,26 Apr 2021,"Tesla CEO Elon Musk wants to turn every home into a distributed power plant that would generate, store and even deliver energy back into the electricity."
Why Tesla Stock Tumbled 12% in May,5 Jun 2021,The declines came on the heels of increasing criticism of Tesla's manufacturing quality from Chinese state-run media and allegations from the Chinese military...
"This new ‘Tesla fighter’ from Mercedes beats out the Model S on two key measures, UBS says",30 Jun 2021,"Analysts led by Patrick Hummel concluded that the new luxury EQS from Mercedes beats out its rival from Tesla TSLA in terms of range and efficiency, with a..."
Elon Musk reveals the Tesla Model S Plaid,10 Jun 2021,"Elon Musk reveals the Tesla Model S Plaid ... Tesla finally held the long-awaited, and once rescheduled, “delivery event” for its ultra-fast Model S Plaid at its..."
Binance Allows Users to Trade Tokenized Stocks Starting With Tesla,12 Apr 2021,"Users will be able to purchase as little as one-hundredth of a Tesla share, with prices settled in Binance USD (BUSD)."
Tesla is burning its solar roof customers with a huge price increase,12 Apr 2021,"Tesla drastically increased the price of its solar roof, causing some customers to cancel their orders. One customer was told his costs would go up 114..."
Tesla crash that killed two shines spotlight on company's shaky history with U.S. safety investigators,20 Apr 2021,Officials said Tesla is not party to a probe into a weekend Model S crash that killed two — a departure from typical protocol · Proud Boy who wielded ax handle...
Lawyers help Tesla unlock rooftop solar power,13 May 2021,"In effect, the electric car maker is creating a 'virtual power plant' in a community of 3,000 social housing units in Adelaide, which will aggregate energy from..."
Elon Musk says Tesla made 'significant mistakes' with solar roof project,26 Apr 2021,"Tesla CEO Elon Musk made a rare admission during a call with investors, saying that his company was way off in estimating the difficulty of its solar roof..."
"Tesla Reports Record Quarterly Sales, Continues to Lose Money Making Vehicles",27 Apr 2021,"Tesla Reports Record Quarterly Sales, Continues to Lose Money Making Vehicles · CEO Elon Musk said demand for new Teslas is ""the best we've ever seen"" as the..."
Tesla unveils its new supercomputer (5th most powerful in the world) to train self-driving AI,21 Jun 2021,Tesla unveils its new supercomputer (5th most powerful in the world) to train self-driving AI · 720 nodes of 8x A100 80GB. (5760 GPUs total) · 1.8 EFLOPS (720...
Tesla faces a huge fine in Norway for throttling battery charging speeds,24 May 2021,Tesla was ordered to pay customers in Norway $16000 for throttling the charging speed of older Model S vehicles. The company has yet to file a response.
How To Take Care Of Your Tesla & Maximize Resale Value,12 Jun 2021,"All Tesla models come with factory floor mats, but these are susceptible to dirt, sand, snow, and debris, especially during wintertime, and keeping your factory..."
Scientists Explore Tesla Roads Not Taken—and Find New Potential Present-Day Utility,17 May 2021,"A valve invented by engineer Nikola Tesla a century ago is not only more functional than previously realized, but also has other potential applications today, a..."
"Tesla continues beta-testing on live homeowners, moves to fifth…",6 Apr 2021,"Tesla continues beta-testing on live homeowners, moves to fifth version of integrated solar roof · on an [expanded polystyrene] support,” according to a source..."
"Tesla Recalls 285,000 Cars in China over Cruise-Control Problem",28 Jun 2021,"Drivers are accidentally activating cruise control in the Model 3 and Y, possibly leading to acceleration they didn't expect. Tesla will update software to..."
Two people killed in fiery Tesla crash with no one driving,18 Apr 2021,Authorities in Texas say two people were killed when a Tesla with no one in the driver's seat crashed into a tree and burst into flames.
"Tesla failed to stop Musk tweets, says regulator",2 Jun 2021,"Tesla failed to stop Musk tweets, says regulator ... Tesla has allegedly repeatedly failed to pre-approve Elon Musk's tweets, despite the rules of a court order."
Elon Musk says Tesla made 'significant mistakes' with solar roof project,26 Apr 2021,"Tesla CEO Elon Musk made a rare admission during a call with investors, saying that his company was way off in estimating the difficulty of its solar roof..."
"Tesla Reports Record Quarterly Sales, Continues to Lose Money Making Vehicles",27 Apr 2021,"Tesla Reports Record Quarterly Sales, Continues to Lose Money Making Vehicles · CEO Elon Musk said demand for new Teslas is ""the best we've ever seen"" as the..."
Tesla unveils its new supercomputer (5th most powerful in the world) to train self-driving AI,21 Jun 2021,Tesla unveils its new supercomputer (5th most powerful in the world) to train self-driving AI · 720 nodes of 8x A100 80GB. (5760 GPUs total) · 1.8 EFLOPS (720...
Tesla faces a huge fine in Norway for throttling battery charging speeds,24 May 2021,Tesla was ordered to pay customers in Norway $16000 for throttling the charging speed of older Model S vehicles. The company has yet to file a response.
How To Take Care Of Your Tesla & Maximize Resale Value,12 Jun 2021,"All Tesla models come with factory floor mats, but these are susceptible to dirt, sand, snow, and debris, especially during wintertime, and keeping your factory..."
"Tesla continues beta-testing on live homeowners, moves to fifth…",6 Apr 2021,"Tesla continues beta-testing on live homeowners, moves to fifth version of integrated solar roof · on an [expanded polystyrene] support,” according to a source..."
"Tesla Recalls 285,000 Cars in China over Cruise-Control Problem",28 Jun 2021,"Drivers are accidentally activating cruise control in the Model 3 and Y, possibly leading to acceleration they didn't expect. Tesla will update software to..."
Man Riding in Driverless Tesla Is Arrested in California (Published 2021),12 May 2021,"Param Sharma, 25, was arrested on charges of reckless driving. “I'm about to go in the back seat right now,” he said after being released from jail."
"Tesla No Longer Accepting Bitcoin, but a Few U.S. Car Dealers Do",16 May 2021,"Tesla EV buyers can no longer pay with bitcoin, but the situation matters mostly to speculators, even as CEO Musk hints he might sell Tesla's bitcoin..."
"Tesla Failed to Oversee Elon Musk's Tweets, SEC Argued in Letters - WSJ",1 Jun 2021,"SEC said Musk flouted court-ordered policy in 2019 and 2020, records show ... last year that Chief Executive Elon Musk's use of Twitter had twice violated a court..."
Tesla Model 3 Highway Range Test In One Of The Coldest Cities,4 Apr 2021,"The Tesla Model 3 Standard Range Plus has an EPA-estimated 263 miles of range. However, that's not the case in the cold."
Elon Musk says Tesla is pushing ahead with 'full self-driving' a month after fatal crash,14 May 2021,Musk said Wednesday that there were “gigantic” changes to the “full self-driving” beta as Tesla polished the software. He also said the upgraded system would no...
A Fatal Crash Renews Concerns Over Tesla's 'Autopilot' Claim,20 Apr 2021,A Tesla on Autopilot issues visible and audible warnings to drivers if its sensors do not detect the pressure of their hands on the wheel every 30 or so seconds...
"Tesla Model S Plaid spontaneously caught fire, lawyer says",1 Jul 2021,"A brand-new Tesla Model S Plaid spontaneously burst into flames while its owner was driving it, lawyer says · A new Tesla Model S Plaid spontaneously combusted..."
AMD confirms it's powering the gaming rig inside Tesla's Model S and Model X,31 May 2021,"During its Computex 2021 keynote, AMD revealed that the new Tesla Model S and Model X infotainment system consists of an AMD Ryzen processor paired with an..."
Musk says Tesla will accept bitcoin again as crypto miners use more clean energy,13 Jun 2021,"Musk says Tesla will accept bitcoin again as crypto miners use more clean energy ... Elon Musk, the CEO of Tesla. ... Tesla CEO Elon Musk on Sunday said the company..."
Tesla says totally self-driving cars likely aren't happening in 2021,7 May 2021,"An Autopilot engineer told California regulators Tesla may not achieve Level 5 autonomy, despite what CEO Elon Musk predicted in January."
Tesla Dominated American EV Sales Over The Past 3 Years,25 May 2021,The analysis found that the Tesla Model 3 was the best-selling EV in the U.S. over the last three years by far with total estimated unit sales of just under...
"Tesla shows off the $130,000 Model S Plaid's performance",11 Jun 2021,"Tesla delivered the first 25 Model S Plaid models at the event, and has promised ""several hundred per week soon,"" with plans to ramp up to about 1,000 per week..."
Revel launches an all-electric rideshare service with a fleet of 50 Teslas,28 Apr 2021,"The new rideshare venture, which will launch in late May with a fleet of 50 Revel-branded Tesla Model Ys, is the natural next step in the process of working..."
Tesla Model 3 becomes first all-electric car of the year on Cars.com 2021 American-Made Index,23 Jun 2021,Cars.com 2021 American-Made Index is out and the Telsa Model 3 is the first all-electric car taking the No. 1 spot. Ford Mustang is in second place.
